地区,部门名称,用人司局,职位名称,招考人数,报考人数,过审人数,竞争比,访问人数
河南,国家税务总局河南省税务局,国家税务总局郑州市上街区税务局,一级行政执法员（六）,2,189,165,82.5:1,297
内蒙古,国家税务总局内蒙古自治区税务局,国家税务总局林西县税务局,一级行政执法员（一）,2,178,165,82.5:1,51
河南,国家税务总局河南省税务局,国家税务总局安阳市殷都区税务局,一级行政执法员（三）,2,174,165,82.5:1,258
山东,青岛海关,青岛大港海关,商品检验监管四级主办及以下,2,165,165,82.5:1,294
湖南,国家税务总局湖南省税务局,国家税务总局湘潭市岳塘区税务局,一级行政执法员（四）,2,165,165,82.5:1,213
新疆,国家税务总局新疆维吾尔自治区税务局,国家税务总局木垒哈萨克自治县税务局,一级行政执法员（一）,3,294,247,82.33:1,76
北京,北京市通信管理局,信息通信管理处,一级主任科员及以下,1,89,82,82:1,131
北京,司法部,机关党委,综合处一级主任科员及以下,2,166,164,82:1,166
北京,国家税务总局北京市税务局,国家税务总局北京市丰台区税务局,一级行政执法员（三）,3,263,246,82:1,278
海南,国家税务总局海南省税务局,国家税务总局文昌市税务局,一级行政执法员（三）,1,87,82,82:1,96
重庆,国家税务总局重庆市税务局,国家税务总局重庆市永川区税务局,一级行政执法员（三）,1,83,82,82:1,124
山西,国家税务总局山西省税务局,国家税务总局忻州经济开发区税务局,一级行政执法员（二）,2,165,164,82:1,48
辽宁,国家统计局辽宁调查总队,国家统计局辽宁调查总队,海城调查队一级科员（2）,1,83,82,82:1,550
湖北,中国银行保险监督管理委员会湖北监管局,恩施银保监分局,监管部门一级主任科员及以下,1,89,82,82:1,48
福建,中国银行保险监督管理委员会厦门监管局,厦门银保监局,财会部门一级主任科员及以下,1,82,82,82:1,53
安徽,国家统计局安徽调查总队,国家统计局安徽调查总队,凤台调查队一级科员（1）,1,83,82,82:1,71
新疆,国家统计局新疆调查总队,国家统计局新疆调查总队,伊宁县调查队一级科员,1,83,82,82:1,45
新疆,国家统计局新疆调查总队,国家统计局新疆调查总队,新源调查队一级科员,1,82,82,82:1,38
贵州,国家税务总局贵州省税务局,国家税务总局贵阳市乌当区税务局,一级行政执法员（三）,2,165,164,82:1,103
福建,福州海关,武夷山海关,食品检验检疫监管四级主办及以下,1,82,82,82:1,65
河南,郑州海关,济源海关,化工检验监管四级主办及以下,1,89,82,82:1,261
广东,生态环境部华南督察局,生态环境部华南督察局,督察业务处一级主任科员及以下,1,82,82,82:1,96
北京,中国藏学研究中心,办公室,行政处一级主任科员及以下,1,129,82,82:1,74
云南,国家税务总局云南省税务局,国家税务总局宾川县税务局,一级行政执法员（三）,1,84,82,82:1,85
河北,中国银行保险监督管理委员会河北监管局,廊坊银保监分局,综合部门一级主任科员及以下,1,87,82,82:1,65
山西,中国银行保险监督管理委员会山西监管局,忻州银保监分局,法规部门一级主任科员及以下,1,82,82,82:1,59
山东,国家税务总局青岛市税务局,国家税务总局青岛前湾保税港区税务局,一级行政执法员（四）,1,85,82,82:1,83
四川,国家税务总局四川省税务局,国家税务总局金堂县税务局,一级行政执法员（三）,1,82,82,82:1,133
北京,国家税务总局北京市税务局,国家税务总局北京经济技术开发区税务局,一级行政执法员（五）,4,329,327,81.75:1,130
浙江,国家税务总局浙江省税务局,国家税务总局文成县税务局,一级行政执法员（三）,2,270,163,81.5:1,31
北京,国务院国有资产监督管理委员会,财务监管与运行评价局,财务监管与运行评价工作一级主任科员及以下,2,218,163,81.5:1,228
新疆,国家税务总局新疆维吾尔自治区税务局,国家税务总局叶城县税务局,一级行政执法员（一）,4,447,326,81.5:1,150
河南,国家统计局河南调查总队,国家统计局河南调查总队,虞城调查队一级科员,2,170,163,81.5:1,72
山西,国家税务总局山西省税务局,国家税务总局太原市晋源区税务局,一级行政执法员（三）,2,164,163,81.5:1,66
山西,中国银行保险监督管理委员会山西监管局,山西银保监局,财会部门一级主任科员及以下,2,163,163,81.5:1,62
湖北,国家税务总局湖北省税务局,国家税务总局武汉市洪山区税务局,一级行政执法员（十）,2,207,163,81.5:1,303
江苏,中国银行保险监督管理委员会江苏监管局,江苏银保监局,监管部门一级主任科员及以下,2,164,163,81.5:1,143
广西,国家税务总局广西壮族自治区税务局,国家税务总局南宁经济技术开发区税务局,一级行政执法员,2,181,163,81.5:1,254
新疆,新疆出入境边防检查总站,新疆出入境边防检查总站,伊尔克什坦出入境边防检查站一级警长及以下（三）,2,285,163,81.5:1,257
北京,公安部,直属司局八,九处警务技术一级主管及以下,2,166,163,81.5:1,129
广东,广东海事局,珠海海事局,珠海海事局一级行政执法员（七）,1,108,81,81:1,54
北京,国家卫生健康委员会,医疗应急司,业务处室二一级主任科员及以下,1,82,81,81:1,64
浙江,杭州海关,嘉兴海关,植物检疫四级主办及以下,1,81,81,81:1,204
重庆,国家税务总局重庆市税务局,国家税务总局重庆两江新区税务局,一级行政执法员（一）,1,82,81,81:1,135
四川,国家税务总局四川省税务局,国家税务总局德阳市旌阳区税务局,一级行政执法员（七）,1,82,81,81:1,30
浙江,国家税务总局浙江省税务局,国家税务总局兰溪市税务局,一级行政执法员（八）,2,259,162,81:1,101
河南,国家税务总局河南省税务局,国家税务总局鲁山县税务局,一级行政执法员（一）,2,249,162,81:1,91
重庆,重庆出入境边防检查总站,重庆出入境边防检查总站,执勤队一级警长及以下（五）,1,98,81,81:1,71
山东,水利部黄河水利委员会,东平湖管理局东平管理局,防汛办公室一级主任科员及以下,1,82,81,81:1,151
河北,国家统计局河北调查总队,国家统计局河北调查总队,邯郸调查队业务科室一级科员（2）,1,81,81,81:1,64
江苏,南京海关,连云港海关,食品等检验检疫监管四级主办及以下,1,84,81,81:1,157
福建,厦门海关,漳州海关,法律一级行政执法员,1,86,81,81:1,96
山东,青岛海关,枣庄海关,法制工作一级行政执法员,1,83,81,81:1,77
湖北,武汉海关,黄石海关,海关监管四级主办及以下,1,83,81,81:1,205
北京,国家林业和草原局,生态保护修复司,工程处一级主任科员及以下,1,84,81,81:1,86
吉林,吉林出入境边防检查总站,吉林出入境边防检查总站,临江出入境边防检查站一级警长及以下（二）,1,85,81,81:1,131
新疆,新疆出入境边防检查总站,新疆出入境边防检查总站,卡拉苏出入境边防检查站一级警长及以下（四）,1,140,81,81:1,120
云南,国家移民管理局常备力量第二总队,国家移民管理局常备力量第二总队,国家移民管理局常备力量第二总队训练处一级警长及以下（二）,1,81,81,81:1,31
重庆,国家税务总局重庆市税务局,国家税务总局丰都县税务局,一级行政执法员（三）,1,83,81,81:1,139
重庆,国家税务总局重庆市税务局,国家税务总局垫江县税务局,一级行政执法员（三）,1,81,81,81:1,135
四川,国家税务总局四川省税务局,国家税务总局筠连县税务局,一级行政执法员（七）,1,94,81,81:1,46
四川,国家税务总局四川省税务局,国家税务总局南江县税务局,一级行政执法员（三）,1,91,81,81:1,19
江苏,国家税务总局江苏省税务局,国家税务总局苏州太仓港经济技术开发区税务局,一级行政执法员（一）,1,84,81,81:1,240
新疆,国家统计局新疆调查总队,国家统计局新疆调查总队,乌苏调查队一级科员,1,89,81,81:1,48
山西,中国银行保险监督管理委员会山西监管局,榆社银保监监管组,监管部门一级主任科员及以下,1,81,81,81:1,15
内蒙古,中国银行保险监督管理委员会内蒙古监管局,乌兰察布银保监分局,法规部门一级主任科员及以下,1,81,81,81:1,26
内蒙古,中国银行保险监督管理委员会内蒙古监管局,巴彦淖尔银保监分局辖内监管组,监管部门一级主任科员及以下,1,81,81,81:1,27
福建,中国银行保险监督管理委员会福建监管局,泉州银保监分局,法规部门一级主任科员及以下,1,94,81,81:1,47
山西,中国证券监督管理委员会山西监管局,中国证券监督管理委员会山西监管局,辖区财金类监管岗位一级主任科员及以下,1,82,81,81:1,78
江苏,南京海关,扬州海关,科技一级行政执法员,1,81,81,81:1,212
云南,国家税务总局云南省税务局,国家税务总局弥渡县税务局,一级行政执法员（三）,1,83,81,81:1,71
北京,中国地震局,科技与国际合作司,国际合作处一级主任科员及以下,1,83,81,81:1,72
河南,水利部黄河水利委员会,开封黄河河务局兰考黄河河务局,防汛办公室一级主任科员及以下,1,81,81,81:1,135
山东,国家统计局山东调查总队,国家统计局山东调查总队,山东调查总队业务处室四级主任科员（3）,1,82,81,81:1,44
云南,中国银行保险监督管理委员会云南监管局,云南银保监局,监管部门一级主任科员及以下,2,189,162,81:1,96
新疆,中国银行保险监督管理委员会新疆监管局,石河子银保监分局,统计信息部门一级主任科员及以下,1,82,81,81:1,31
安徽,中国银行保险监督管理委员会安徽监管局,安徽银保监局,法规部门一级主任科员及以下,4,327,323,80.75:1,183
北京,国家税务总局北京市税务局,国家税务总局北京市朝阳区税务局,一级行政执法员（三）,3,324,242,80.67:1,325
浙江,中国银行保险监督管理委员会浙江监管局,浙江银保监局,法规部门一级主任科员及以下,3,242,242,80.67:1,122
北京,中央网信办,网络安全协调局,业务处一级主任科员及以下,3,409,242,80.67:1,214
天津,中国证券监督管理委员会天津监管局,中国证券监督管理委员会天津监管局,辖区会计类监管岗位一级主任科员及以下,3,252,242,80.67:1,133
福建,财政部福建监管局,福建监管局,一级主任科员及以下,2,169,161,80.5:1,134
江苏,国家税务总局江苏省税务局,国家税务总局镇江市丹徒区税务局,一级行政执法员（三）,2,172,161,80.5:1,134
陕西,中国银行保险监督管理委员会陕西监管局,宝鸡银保监分局,监管部门一级主任科员及以下,2,161,161,80.5:1,47
广东,汕头海关,隶属海关,行政综合一级行政执法员,4,328,322,80.5:1,161
福建,国家税务总局福建省税务局,国家税务总局漳州招商局经济技术开发区税务局,一级行政执法员,2,171,161,80.5:1,101
北京,应急管理部,救灾和物资保障司,应急救援救灾业务处室一级主任科员及以下,2,216,161,80.5:1,152
宁夏,国家税务总局宁夏回族自治区税务局,国家税务总局中宁县税务局,一级行政执法员（二）,2,179,161,80.5:1,51
湖北,国家税务总局湖北省税务局,国家税务总局武汉市江岸区税务局,一级行政执法员（四）,2,471,161,80.5:1,249
辽宁,国家移民管理局长春遣返中心,国家移民管理局长春遣返中心,丹东遣返站执行队一级警长及以下（五）,3,256,241,80.33:1,52
吉林,国家税务总局吉林省税务局,国家税务总局图们市税务局,一级行政执法员（二）,4,329,321,80.25:1,88
浙江,杭州海关,温州海关,卫生检疫四级主办及以下（一）,1,84,80,80:1,200
内蒙古,国家税务总局内蒙古自治区税务局,国家税务总局鄂伦春自治旗税务局,一级行政执法员（三）,2,161,160,80:1,21
黑龙江,国家税务总局黑龙江省税务局,国家税务总局肇州县税务局,一级行政执法员（二）,5,402,400,80:1,71
